	id1	atid	ENZYME	SYMBOL	Author	Detection Method	Detection Method ID	interaction	Interaction Type	id2	Primary Interaction Type	Publication DB	Publication ID	selected	shared interaction	shared name	Source Database
288	816394	AT2G18790		HY3	Liu XL (2001)	genetic interference	MI:0254	268148	additive genetic interaction defined by inequality	817134	additive genetic interaction defined by inequality	pubmed	11402161	FALSE	268148	816394 (268148) 817134	psi-mi
289	816394	AT2G18790		HY3	Liu XL (2001)	genetic interference	MI:0254	268150	suppressive genetic interaction defined by inequality	817134	suppressive genetic interaction defined by inequality	pubmed	11402161	FALSE	268150	816394 (268150) 817134	psi-mi
290	816394	AT2G18790		HY3	Sheerin DJ (2015)	two hybrid	MI:0018	1115930	direct interaction	819242	direct interaction	pubmed	25627066	FALSE	1115930	816394 (1115930) 819242	psi-mi
291	834983	AT5G49230		HRB1	Kang X (2007)	genetic interference	MI:0254	268131	suppressive genetic interaction defined by inequality	839529	suppressive genetic interaction defined by inequality	pubmed	17916114	FALSE	268131	834983 (268131) 839529	psi-mi
292	826609	AT4G10180		FUS2	Lau OS (2011)	pull down	MI:0096	560296	direct interaction	839341	direct interaction	pubmed	21884973	FALSE	560296	826609 (560296) 839341	psi-mi
293	829009	AT4G28880		ckl3	Tan ST (2013)	pull down	MI:0096	884895	direct interaction	839529	direct interaction	pubmed	23897926	FALSE	884895	829009 (884895) 839529	psi-mi
294	829009	AT4G28880		ckl3	Tan ST (2013)	enzymatic study	MI:0415	884897	direct interaction	839529	direct interaction	pubmed	23897926	FALSE	884897	829009 (884897) 839529	psi-mi
295	829007	AT4G28860		ckl4	Tan ST (2013)	pull down	MI:0096	884896	direct interaction	839529	direct interaction	pubmed	23897926	FALSE	884896	829007 (884896) 839529	psi-mi
296	829007	AT4G28860		ckl4	Tan ST (2013)	enzymatic study	MI:0415	884898	direct interaction	839529	direct interaction	pubmed	23897926	FALSE	884898	829007 (884898) 839529	psi-mi
297	832518	AT5G24470		PRR5	Ito S (2007)	genetic interference	MI:0254	265703	suppressive genetic interaction defined by inequality	839341	suppressive genetic interaction defined by inequality	pubmed	17519251	FALSE	265703	832518 (265703) 839341	psi-mi
298	832518	AT5G24470		PRR5	Nakamichi N (2007)	genetic interference	MI:0254	265715	additive genetic interaction defined by inequality	839341	additive genetic interaction defined by inequality	pubmed	17504813	FALSE	265715	832518 (265715) 839341	psi-mi
299	832518	AT5G24470		PRR5	Yasuhara M (2004)	two hybrid	MI:0018	265036	direct interaction	843133	direct interaction	pubmed	15310821	FALSE	265036	832518 (265036) 843133	psi-mi
300	832518	AT5G24470		PRR5	Ito S (2008)	genetic interference	MI:0254	265689	additive genetic interaction defined by inequality	836259	additive genetic interaction defined by inequality	pubmed	18178585	FALSE	265689	832518 (265689) 836259	psi-mi
301	832518	AT5G24470		PRR5	Wang L (2010)	pull down	MI:0096	437108	direct interaction	836259	direct interaction	pubmed	20407420	FALSE	437108	832518 (437108) 836259	psi-mi
302	832518	AT5G24470		PRR5	Wang L (2010)	affinity chromatography technology	MI:0004	437110	physical association	836259	physical association	pubmed	20407420	FALSE	437110	832518 (437110) 836259	psi-mi
303	831793	AT5G02810		APRR7	Ito S (2007)	genetic interference	MI:0254	265705	suppressive genetic interaction defined by inequality	839341	suppressive genetic interaction defined by inequality	pubmed	17519251	FALSE	265705	831793 (265705) 839341	psi-mi
304	831793	AT5G02810		APRR7	Nakamichi N (2007)	genetic interference	MI:0254	265717	additive genetic interaction defined by inequality	839341	additive genetic interaction defined by inequality	pubmed	17504813	FALSE	265717	831793 (265717) 839341	psi-mi
305	831793	AT5G02810		PRR7	Ito S (2007)	genetic interference	MI:0254	265705	suppressive genetic interaction defined by inequality	839341	suppressive genetic interaction defined by inequality	pubmed	17519251	FALSE	265705	831793 (265705) 839341	psi-mi
306	831793	AT5G02810		PRR7	Nakamichi N (2007)	genetic interference	MI:0254	265717	additive genetic interaction defined by inequality	839341	additive genetic interaction defined by inequality	pubmed	17504813	FALSE	265717	831793 (265717) 839341	psi-mi
307	821807	AT3G22380		TIC	Ding Z (2007)	genetic interference	MI:0254	265726	additive genetic interaction defined by inequality	838883	additive genetic interaction defined by inequality	pubmed	17496120	FALSE	265726	821807 (265726) 838883	psi-mi
308	821807	AT3G22380		TIC	Ding Z (2007)	genetic interference	MI:0254	265723	additive genetic interaction defined by inequality	817134	additive genetic interaction defined by inequality	pubmed	17496120	FALSE	265723	821807 (265723) 817134	psi-mi
309	821807	AT3G22380		TIC	Hall A (2003)	genetic interference	MI:0254	266470	suppressive genetic interaction defined by inequality	817134	suppressive genetic interaction defined by inequality	pubmed	14555691	FALSE	266470	821807 (266470) 817134	psi-mi
310	821807	AT3G22380		TIC	Ding Z (2007)	genetic interference	MI:0254	265725	additive genetic interaction defined by inequality	836259	additive genetic interaction defined by inequality	pubmed	17496120	FALSE	265725	821807 (265725) 836259	psi-mi
311	818274	AT2G37000			Giraud E (2010)	two hybrid	MI:0018	482871	direct interaction	839341	direct interaction	pubmed	21183706	FALSE	482871	818274 (482871) 839341	psi-mi
312	827568	AT4G18390		TCP2	Giraud E (2010)	two hybrid	MI:0018	482878	direct interaction	839341	direct interaction	pubmed	21183706	FALSE	482878	827568 (482878) 839341	psi-mi
313	835417	AT5G53360		SINAT5	Park BS (2010)	two hybrid	MI:0018	532119	direct interaction	839341	direct interaction	pubmed	20599732	FALSE	532119	835417 (532119) 839341	psi-mi
314	835417	AT5G53360		SINAT5	Park BS (2010)	enzymatic study	MI:0415	532121	direct interaction	839341	direct interaction	pubmed	20599732	FALSE	532121	835417 (532121) 839341	psi-mi
315	821781	AT3G22170		FHY3	Li G (2011)	two hybrid	MI:0018	532122	direct interaction	839341	direct interaction	pubmed	21499259	FALSE	532122	821781 (532122) 839341	psi-mi
316	836538	AT5G64170		LNK1	Xie Q (2014)	protein complementation assay	MI:0090	1173512	direct interaction	839341	direct interaction	pubmed	25012192	FALSE	1173512	836538 (1173512) 839341	psi-mi
317	824615	AT3G54500		LNK2	Xie Q (2014)	protein complementation assay	MI:0090	1173516	direct interaction	839341	direct interaction	pubmed	25012192	FALSE	1173516	824615 (1173516) 839341	psi-mi
318	839625	AT1G27360		SPL11	Kim WY (2007)	pull down	MI:0096	265040	direct interaction	838883	direct interaction	pubmed	17704763	FALSE	265040	839625 (265040) 838883	psi-mi
319	816408	AT2G18915		LKP2	Kim WY (2007)	pull down	MI:0096	265042	direct interaction	838883	direct interaction	pubmed	17704763	FALSE	265042	816408 (265042) 838883	psi-mi
320	816408	AT2G18915		LKP2	Kim WY (2007)	two hybrid	MI:0018	265045	direct interaction	838883	direct interaction	pubmed	17704763	FALSE	265045	816408 (265045) 838883	psi-mi
321	816408	AT2G18915		LKP2	Takase T (2011)	two hybrid	MI:0018	533477	direct interaction	843133	direct interaction	pubmed	21518052	FALSE	533477	816408 (533477) 843133	psi-mi
322	816408	AT2G18915		LKP2	Takase T (2011)	affinity chromatography technology	MI:0004	533479	physical association	843133	physical association	pubmed	21518052	FALSE	533479	816408 (533479) 843133	psi-mi
323	816408	AT2G18915		LKP2	Yasuhara M (2004)	two hybrid	MI:0018	265030	direct interaction	843133	direct interaction	pubmed	15310821	FALSE	265030	816408 (265030) 843133	psi-mi
324	816408	AT2G18915		LKP2	Baudry A (2010)	pull down	MI:0096	435191	direct interaction	836259	direct interaction	pubmed	20354196	FALSE	435191	816408 (435191) 836259	psi-mi
325	820327	AT3G11540		SPY	Tseng TS (2004)	two hybrid	MI:0018	265099	direct interaction	838883	direct interaction	pubmed	15155885	FALSE	265099	820327 (265099) 838883	psi-mi
326	820327	AT3G11540		SPY	Tseng TS (2004)	pull down	MI:0096	265100	direct interaction	838883	direct interaction	pubmed	15155885	FALSE	265100	820327 (265100) 838883	psi-mi
327	831441	AT5G15840		BBX1	Mizoguchi T (2005)	genetic interference	MI:0254	265665	synthetic genetic interaction defined by inequality	838883	synthetic genetic interaction defined by inequality	pubmed	16006578	FALSE	265665	831441 (265665) 838883	psi-mi
328	831441	AT5G15840		BBX1	Song YH (2014)	affinity chromatography technology	MI:0004	1241613	physical association	838883	physical association	pubmed	25422419	FALSE	1241613	831441 (1241613) 838883	psi-mi
329	831441	AT5G15840		BBX1	Song YH (2014)	two hybrid	MI:0018	1241615	direct interaction	838883	direct interaction	pubmed	25422419	FALSE	1241615	831441 (1241615) 838883	psi-mi
330	831441	AT5G15840		BBX1	Song YH (2014)	affinity chromatography technology	MI:0004	1241614	physical association	843133	physical association	pubmed	25422419	FALSE	1241614	831441 (1241614) 843133	psi-mi
331	831441	AT5G15840		BBX1	Song YH (2012)	affinity chromatography technology	MI:0004	666039	physical association	843133	physical association	pubmed	22628657	FALSE	666039	831441 (666039) 843133	psi-mi
332	831441	AT5G15840		BBX1	Kim WY (2005)	genetic interference	MI:0254	268146	suppressive genetic interaction defined by inequality	817134	suppressive genetic interaction defined by inequality	pubmed	16258016	FALSE	268146	831441 (268146) 817134	psi-mi
333	842859	AT1G65480		FT	Mizoguchi T (2005)	genetic interference	MI:0254	265666	synthetic genetic interaction defined by inequality	838883	synthetic genetic interaction defined by inequality	pubmed	16006578	FALSE	265666	842859 (265666) 838883	psi-mi
334	819383	AT2G47700		RFI2	Chen M (2006)	genetic interference	MI:0254	265668	suppressive genetic interaction defined by inequality	838883	suppressive genetic interaction defined by inequality	pubmed	16709197	FALSE	265668	819383 (265668) 838883	psi-mi
335	819383	AT2G47700		RFI2	Chen M (2006)	genetic interference	MI:0254	265670	additive genetic interaction defined by inequality	838883	additive genetic interaction defined by inequality	pubmed	16709197	FALSE	265670	819383 (265670) 838883	psi-mi
336	833502	AT5G35410		CIPK24	Kim WY (2013)	pull down	MI:0096	802376	direct interaction	838883	direct interaction	pubmed	23322040	FALSE	802376	833502 (802376) 838883	psi-mi
337	833502	AT5G35410		SOS2	Kim WY (2013)	pull down	MI:0096	802376	direct interaction	838883	direct interaction	pubmed	23322040	FALSE	802376	833502 (802376) 838883	psi-mi
338	832494	AT5G24270		SOS3	Kim WY (2013)	pull down	MI:0096	802377	direct interaction	838883	direct interaction	pubmed	23322040	FALSE	802377	832494 (802377) 838883	psi-mi
339	844165	AT1G78300		GRF2	Chang IF (2009)	affinity chromatography technology	MI:0004	1107176	physical association	838883	physical association	pubmed	19452453	FALSE	1107176	844165 (1107176) 838883	psi-mi
340	843028	AT1G67080		ABA4	Galka MM (2015)	affinity chromatography technology	MI:0004	1428758	physical association	838883	physical association	pubmed	26197050	FALSE	1428758	843028 (1428758) 838883	psi-mi
341	834224	AT5G42190		ASK2	Takahashi N (2004)	two hybrid	MI:0018	266457	direct interaction	843133	direct interaction	pubmed	14749489	FALSE	266457	834224 (266457) 843133	psi-mi
342	817111	AT2G25700		SK3	Takahashi N (2004)	two hybrid	MI:0018	266459	direct interaction	843133	direct interaction	pubmed	14749489	FALSE	266459	817111 (266459) 843133	psi-mi
343	817403	AT2G28550		TOE1	Zhang B (2015)	two hybrid	MI:0018	1526470	direct interaction	843133	direct interaction	pubmed	25934507	FALSE	1526470	817403 (1526470) 843133	psi-mi
344	817403	AT2G28550		TOE1	Zhang B (2015)	fluorescent resonance energy transfer	MI:0055	1526471	direct interaction	843133	direct interaction	pubmed	25934507	FALSE	1526471	817403 (1526471) 843133	psi-mi
345	818596	AT2G40080		ELF4	Nusinow DA (2011)	two hybrid	MI:0018	545584	direct interaction	817134	direct interaction	pubmed	21753751	FALSE	545584	818596 (545584) 817134	psi-mi
346	818596	AT2G40080		ELF4	Huang H (2016)	affinity chromatography technology	MI:0004	1507098	physical association	817134	physical association	pubmed	26545401	FALSE	1507098	818596 (1507098) 817134	psi-mi
347	818596	AT2G40080		ELF4	Huang H (2016)	two hybrid	MI:0018	1507145	direct interaction	817134	direct interaction	pubmed	26545401	FALSE	1507145	818596 (1507145) 817134	psi-mi
348	818596	AT2G40080		ELF4	Huang H (2016)	affinity chromatography technology	MI:0004	1507131	physical association	836259	physical association	pubmed	26545401	FALSE	1507131	818596 (1507131) 836259	psi-mi
349	818596	AT2G40080		ELF4	Huang H (2016)	affinity chromatography technology	MI:0004	1507138	physical association	819242	physical association	pubmed	26545401	FALSE	1507138	818596 (1507138) 819242	psi-mi
350	823817	AT3G46640		PCL1	Nusinow DA (2011)	two hybrid	MI:0018	545586	direct interaction	817134	direct interaction	pubmed	21753751	FALSE	545586	823817 (545586) 817134	psi-mi
351	820069	AT3G09150	1.3.7.4	HY2	Zagotta MT (1996)	genetic interference	MI:0254	268152	additive genetic interaction defined by inequality	817134	additive genetic interaction defined by inequality	pubmed	8893545	FALSE	268152	820069 (268152) 817134	psi-mi
352	816133	AT2G16365		PCH1	Huang H (2016)	affinity chromatography technology	MI:0004	1507091	physical association	817134	physical association	pubmed	26839287	FALSE	1507091	816133 (1507091) 817134	psi-mi
353	816133	AT2G16365		PCH1	Huang H (2016)	affinity chromatography technology	MI:0004	1507090	physical association	819242	physical association	pubmed	26839287	FALSE	1507090	816133 (1507090) 819242	psi-mi
354	826712	AT4G11110		SPA2	Zhu D (2008)	pull down	MI:0096	299867	direct interaction	819242	direct interaction	pubmed	18812498	FALSE	299867	826712 (299867) 819242	psi-mi
355	820767	AT3G15354	6.3.2.19	SPA3	Zhu D (2008)	pull down	MI:0096	299871	direct interaction	819242	direct interaction	pubmed	18812498	FALSE	299871	820767 (299871) 819242	psi-mi
356	820767	AT3G15354	6.3.2.19	SPA3	Zhu D (2008)	affinity chromatography technology	MI:0004	299888	physical association	819242	physical association	pubmed	18812498	FALSE	299888	820767 (299888) 819242	psi-mi
357	830051	AT4G38960		BBX19	Wang CQ (2015)	two hybrid	MI:0018	1278162	direct interaction	817134	direct interaction	pubmed	25841036	FALSE	1278162	830051 (1278162) 817134	psi-mi
358	830051	AT4G38960		BBX19	Wang CQ (2015)	fluorescent resonance energy transfer	MI:0055	1278164	direct interaction	817134	direct interaction	pubmed	25841036	FALSE	1278164	830051 (1278164) 817134	psi-mi
359	830051	AT4G38960		BBX19	Wang CQ (2015)	affinity chromatography technology	MI:0004	1278165	physical association	817134	physical association	pubmed	25841036	FALSE	1278165	830051 (1278165) 817134	psi-mi
360	822061	AT3G24650		ABI3	Kurup S (2000)	two hybrid	MI:0018	334135	direct interaction	836259	direct interaction	pubmed	10743655	FALSE	334135	822061 (334135) 836259	psi-mi
361	830450	AT5G05660		ATNFXL2	Johansson M (2011)	affinity chromatography technology	MI:0004	518255	physical association	836259	physical association	pubmed	21300918	FALSE	518255	830450 (518255) 836259	psi-mi
362	819292	AT2G46790		PRR9	Ito S (2003)	two hybrid	MI:0018	265019	direct interaction	836259	direct interaction	pubmed	14634162	FALSE	265019	819292 (265019) 836259	psi-mi
363	819292	AT2G46790		PRR9	Wang L (2010)	pull down	MI:0096	437109	direct interaction	836259	direct interaction	pubmed	20407420	FALSE	437109	819292 (437109) 836259	psi-mi
364	836132	AT5G60100		APRR3	Para A (2007)	two hybrid	MI:0018	265037	direct interaction	836259	direct interaction	pubmed	18055606	FALSE	265037	836132 (265037) 836259	psi-mi
365	836132	AT5G60100		PRR3	Para A (2007)	two hybrid	MI:0018	265037	direct interaction	836259	direct interaction	pubmed	18055606	FALSE	265037	836132 (265037) 836259	psi-mi
366	819311	AT2G46970		PIL1	Makino S (2002)	pull down	MI:0096	265092	direct interaction	836259	direct interaction	pubmed	11828023	FALSE	265092	819311 (265092) 836259	psi-mi
367	839300	AT1G02340		FBI1	Yang J (2005)	two hybrid	MI:0018	268469	direct interaction	819242	direct interaction	pubmed	15960622	FALSE	268469	839300 (268469) 819242	psi-mi
368	839300	AT1G02340		FBI1	Yang J (2005)	pull down	MI:0096	268470	direct interaction	819242	direct interaction	pubmed	15960622	FALSE	268470	839300 (268470) 819242	psi-mi
369	832624	AT5G25490			Braun P (2011)	two hybrid	MI:0018	596477	direct interaction	836259	direct interaction	pubmed	21798944	FALSE	596477	832624 (596477) 836259	psi-mi
370	843037	AT1G67170		FLL2	Braun P (2011)	two hybrid	MI:0018	596847	direct interaction	836259	direct interaction	pubmed	21798944	FALSE	596847	843037 (596847) 836259	psi-mi
371	819864	AT3G06790		MORF3	Braun P (2011)	two hybrid	MI:0018	597961	direct interaction	836259	direct interaction	pubmed	21798944	FALSE	597961	819864 (597961) 836259	psi-mi
372	838681	AT1G20880			Braun P (2011)	two hybrid	MI:0018	599004	direct interaction	836259	direct interaction	pubmed	21798944	FALSE	599004	838681 (599004) 836259	psi-mi
373	817905	AT2G33410		RBGD2	Braun P (2011)	two hybrid	MI:0018	599155	direct interaction	836259	direct interaction	pubmed	21798944	FALSE	599155	817905 (599155) 836259	psi-mi
374	819817	AT3G06430		PPR2	Braun P (2011)	two hybrid	MI:0018	599836	direct interaction	836259	direct interaction	pubmed	21798944	FALSE	599836	819817 (599836) 836259	psi-mi
375	830401	AT5G05190		EDR4	Braun P (2011)	two hybrid	MI:0018	599848	direct interaction	836259	direct interaction	pubmed	21798944	FALSE	599848	830401 (599848) 836259	psi-mi
376	820954	AT3G16980		NRPE9A	Braun P (2011)	two hybrid	MI:0018	600130	direct interaction	836259	direct interaction	pubmed	21798944	FALSE	600130	820954 (600130) 836259	psi-mi
377	837708	AT1G11650		RBP45B	Braun P (2011)	two hybrid	MI:0018	596073	direct interaction	836259	direct interaction	pubmed	21798944	FALSE	596073	837708 (596073) 836259	psi-mi
378	840240	AT1G33470			Braun P (2011)	two hybrid	MI:0018	596100	direct interaction	836259	direct interaction	pubmed	21798944	FALSE	596100	840240 (596100) 836259	psi-mi
379	825890	AT4G05420		DDB1A	Chen H (2010)	pull down	MI:0096	354015	direct interaction	819242	direct interaction	pubmed	20061554	FALSE	354015	825890 (354015) 819242	psi-mi
380	827857	AT4G21100		DDB1B	Chen H (2010)	pull down	MI:0096	354020	direct interaction	819242	direct interaction	pubmed	20061554	FALSE	354020	827857 (354020) 819242	psi-mi
381	827857	AT4G21100		DDB1B	Chen H (2010)	affinity chromatography technology	MI:0004	354025	physical association	819242	physical association	pubmed	20061554	FALSE	354025	827857 (354025) 819242	psi-mi
382	827857	AT4G21100		DDB1B	Huang X (2013)	affinity chromatography technology	MI:0004	906230	physical association	819242	physical association	pubmed	24067658	FALSE	906230	827857 (906230) 819242	psi-mi
383	841743	AT1G53090		SPA4	Zhu D (2008)	pull down	MI:0096	299875	direct interaction	819242	direct interaction	pubmed	18812498	FALSE	299875	841743 (299875) 819242	psi-mi
384	841743	AT1G53090		SPA4	Zhu D (2008)	affinity chromatography technology	MI:0004	299892	physical association	819242	physical association	pubmed	18812498	FALSE	299892	841743 (299892) 819242	psi-mi
385	842957	AT1G66390		MYB90	Maier A (2013)	two hybrid	MI:0018	823491	direct interaction	819242	direct interaction	pubmed	23425305	FALSE	823491	842957 (823491) 819242	psi-mi
386	842957	AT1G66390		MYB90	Maier A (2013)	affinity chromatography technology	MI:0004	823501	physical association	819242	physical association	pubmed	23425305	FALSE	823501	842957 (823501) 819242	psi-mi
