CHROM BIN_START BIN_END WEIGHTED_FST
chr5H 239500001 240500000 0.198075
chr5H 239750001 240750000 0.191844
chr5H 240000001 241000000 0.191042
chr5H 240250001 241250000 0.17483
chr5H 240500001 241500000 0.134617
chr5H 240750001 241750000 0.120656
chr5H 241000001 242000000 0.109964
chr5H 241250001 242250000 0.114079
chr5H 241500001 242500000 0.162036
chr5H 241750001 242750000 0.148943
chr5H 242000001 243000000 0.145138
chr5H 242250001 243250000 0.130905
chr5H 242500001 243500000 0.113109
chr5H 242750001 243750000 0.106079
chr5H 243000001 244000000 0.111473
chr5H 243250001 244250000 0.113384
chr5H 243500001 244500000 0.111146
chr5H 243750001 244750000 0.148298
chr5H 244000001 245000000 0.161395
chr5H 244250001 245250000 0.17947
chr5H 244500001 245500000 0.186592
chr5H 244750001 245750000 0.169905
chr5H 245000001 246000000 0.171633
chr5H 245250001 246250000 0.151804
chr5H 245500001 246500000 0.128318
chr5H 245750001 246750000 0.138058
chr5H 246000001 247000000 0.116074
chr5H 246250001 247250000 0.170124
chr5H 246500001 247500000 0.264962
chr5H 246750001 247750000 0.194719
chr5H 247000001 248000000 0.177874
chr5H 247250001 248250000 0.137375
chr5H 247500001 248500000 0.128356
chr5H 247750001 248750000 0.131184
chr5H 248000001 249000000 0.163264
chr5H 248250001 249250000 0.163579
chr5H 248500001 249500000 0.145489
chr5H 248750001 249750000 0.178426
chr5H 249000001 250000000 0.170742
chr5H 249250001 250250000 0.186088
chr5H 249500001 250500000 0.192444
chr5H 249750001 250750000 0.193341
chr5H 250000001 251000000 0.199915
chr5H 250250001 251250000 0.22205
chr5H 250500001 251500000 0.23966
chr5H 250750001 251750000 0.196925
chr5H 251000001 252000000 0.121848
chr5H 251250001 252250000 0.104229
chr5H 251500001 252500000 0.0999506
chr5H 251750001 252750000 0.0879658
chr5H 252000001 253000000 0.1161
chr5H 252250001 253250000 0.121185
chr5H 252500001 253500000 0.116798
chr5H 252750001 253750000 0.113103
chr5H 253000001 254000000 0.0972469
chr5H 253250001 254250000 0.0928009
chr5H 253500001 254500000 0.0870467
chr5H 253750001 254750000 0.095354
chr5H 254000001 255000000 0.106628
chr5H 254250001 255250000 0.139869
chr5H 254500001 255500000 0.156261
chr5H 254750001 255750000 0.130326
chr5H 255000001 256000000 0.144077
chr5H 255250001 256250000 0.116137
chr5H 255500001 256500000 0.107609
chr5H 255750001 256750000 0.104721
chr5H 256000001 257000000 0.10775
chr5H 256250001 257250000 0.107689
chr5H 256500001 257500000 0.102615
chr5H 256750001 257750000 0.109005
chr5H 257000001 258000000 0.0945647
chr5H 257250001 258250000 0.0910855
chr5H 257500001 258500000 0.0981471
chr5H 257750001 258750000 0.0831056
chr5H 258000001 259000000 0.0765652
chr5H 258250001 259250000 0.0728845
chr5H 258500001 259500000 0.0658359
chr5H 258750001 259750000 0.0879941
chr5H 259000001 260000000 0.0623864
chr5H 259250001 260250000 0.0553504
chr5H 259500001 260500000 0.0614187
chr5H 259750001 260750000 0.0700586
chr5H 260000001 261000000 0.0895622
chr5H 260250001 261250000 0.10623
chr5H 260500001 261500000 0.0923303
chr5H 260750001 261750000 0.125314
chr5H 261000001 262000000 0.121569
chr5H 261250001 262250000 0.0975019
chr5H 261500001 262500000 0.109693
chr5H 261750001 262750000 0.0728473
chr5H 262000001 263000000 0.0780743
chr5H 262250001 263250000 0.101032
chr5H 262500001 263500000 0.119101
chr5H 262750001 263750000 0.119742
chr5H 263000001 264000000 0.122536
chr5H 263250001 264250000 0.12716
chr5H 263500001 264500000 0.135416
chr5H 263750001 264750000 0.143362
chr5H 264000001 265000000 0.128293
chr5H 264250001 265250000 0.119683
chr5H 264500001 265500000 0.0948812
chr5H 264750001 265750000 0.091418
chr5H 265000001 266000000 0.0883308
chr5H 265250001 266250000 0.0757015
chr5H 265500001 266500000 0.0764289
chr5H 265750001 266750000 0.0744342
chr5H 266000001 267000000 0.0683953
chr5H 266250001 267250000 0.0825731
chr5H 266500001 267500000 0.0907054
chr5H 266750001 267750000 0.0914912
chr5H 267000001 268000000 0.0976689
chr5H 267250001 268250000 0.0922494
chr5H 267500001 268500000 0.0726742
chr5H 267750001 268750000 0.0708053
chr5H 268000001 269000000 0.0668741
chr5H 268250001 269250000 0.0630283
chr5H 268500001 269500000 0.0820441
chr5H 268750001 269750000 0.0915448
chr5H 269000001 270000000 0.127142
chr5H 269250001 270250000 0.142654
chr5H 269500001 270500000 0.177953
chr5H 269750001 270750000 0.217574
chr5H 270000001 271000000 0.146499
chr5H 270250001 271250000 0.182958
chr5H 270500001 271500000 0.176707
chr5H 270750001 271750000 0.162312
chr5H 271000001 272000000 0.226611
chr5H 271250001 272250000 0.204917
chr5H 271500001 272500000 0.154422
chr5H 271750001 272750000 0.193553
chr5H 272000001 273000000 0.232732
chr5H 272250001 273250000 0.270965
chr5H 272500001 273500000 0.362659
chr5H 272750001 273750000 0.326541
chr5H 273000001 274000000 0.279731
chr5H 273250001 274250000 0.212503
chr5H 273500001 274500000 0.158667
chr5H 273750001 274750000 0.169387
chr5H 274000001 275000000 0.152303
chr5H 274250001 275250000 0.140391
chr5H 274500001 275500000 0.209552
chr5H 274750001 275750000 0.202329
chr5H 275000001 276000000 0.230647
chr5H 275250001 276250000 0.272052
chr5H 275500001 276500000 0.25528
chr5H 275750001 276750000 0.196529
chr5H 276000001 277000000 0.122211
chr5H 276250001 277250000 0.118522
chr5H 276500001 277500000 0.133875
chr5H 276750001 277750000 0.180732
chr5H 277000001 278000000 0.244796
chr5H 277250001 278250000 0.248089
chr5H 277500001 278500000 0.183861
chr5H 277750001 278750000 0.153013
chr5H 278000001 279000000 0.124179
chr5H 278250001 279250000 0.122989
chr5H 278500001 279500000 0.1491
chr5H 278750001 279750000 0.214703
chr5H 279000001 280000000 0.263321
chr5H 279250001 280250000 0.28149
chr5H 279500001 280500000 0.30695
chr5H 279750001 280750000 0.21333
chr5H 280000001 281000000 0.15337
chr5H 280250001 281250000 0.150965
chr5H 280500001 281500000 0.126668
chr5H 280750001 281750000 0.129609
chr5H 281000001 282000000 0.202105
chr5H 281250001 282250000 0.242157
chr5H 281500001 282500000 0.302023
chr5H 281750001 282750000 0.451754
chr5H 282000001 283000000 0.442825
chr5H 282250001 283250000 0.505678
chr5H 282500001 283500000 0.229404
chr5H 282750001 283750000 0.209243
chr5H 283000001 284000000 0.190788
chr5H 283250001 284250000 0.157213
chr5H 283500001 284500000 0.284673
chr5H 283750001 284750000 0.245703
chr5H 284000001 285000000 0.229864
chr5H 284250001 285250000 0.221411
chr5H 284500001 285500000 0.203408
chr5H 284750001 285750000 0.197713
chr5H 285000001 286000000 0.16429
chr5H 285250001 286250000 0.146454
chr5H 285500001 286500000 0.130189
chr5H 285750001 286750000 0.110978
chr5H 286000001 287000000 0.134603
chr5H 286250001 287250000 0.166854
chr5H 286500001 287500000 0.200465
chr5H 286750001 287750000 0.238052
chr5H 287000001 288000000 0.258556
chr5H 287250001 288250000 0.212652
chr5H 287500001 288500000 0.170503
chr5H 287750001 288750000 0.170845
chr5H 288000001 289000000 0.181427
chr5H 288250001 289250000 0.188761
chr5H 288500001 289500000 0.245921
chr5H 288750001 289750000 0.225489
chr5H 289000001 290000000 0.0948361
chr5H 289250001 290250000 0.0965764
chr5H 289500001 290500000 0.0839966
chr5H 289750001 290750000 0.0836521
chr5H 290000001 291000000 0.143049
chr5H 290250001 291250000 0.135047
chr5H 290500001 291500000 0.131742
chr5H 290750001 291750000 0.144786
chr5H 291000001 292000000 0.165009
chr5H 291250001 292250000 0.230617
chr5H 291500001 292500000 0.274659
chr5H 291750001 292750000 0.191704
chr5H 292000001 293000000 0.19159
chr5H 292250001 293250000 0.128262
chr5H 292500001 293500000 0.119064
chr5H 292750001 293750000 0.151099
chr5H 293000001 294000000 0.155088
chr5H 293250001 294250000 0.208698
chr5H 293500001 294500000 0.242482
chr5H 293750001 294750000 0.256975
chr5H 294000001 295000000 0.212618
chr5H 294250001 295250000 0.203547
chr5H 294500001 295500000 0.206196
chr5H 294750001 295750000 0.158344
chr5H 295000001 296000000 0.187837
chr5H 295250001 296250000 0.199095
chr5H 295500001 296500000 0.219909
chr5H 295750001 296750000 0.183941
chr5H 296000001 297000000 0.170629
chr5H 296250001 297250000 0.145839
chr5H 296500001 297500000 0.133761
chr5H 296750001 297750000 0.151533
chr5H 297000001 298000000 0.187746
chr5H 297250001 298250000 0.275378
chr5H 297500001 298500000 0.221289
chr5H 297750001 298750000 0.201784
chr5H 298000001 299000000 0.192242
chr5H 298250001 299250000 0.168914
chr5H 298500001 299500000 0.212993
chr5H 298750001 299750000 0.220609
chr5H 299000001 300000000 0.2222
chr5H 299250001 300250000 0.227618
chr5H 299500001 300500000 0.196769
chr5H 299750001 300750000 0.260164
chr5H 300000001 301000000 0.226367
chr5H 300250001 301250000 0.239072
chr5H 300500001 301500000 0.245587
chr5H 300750001 301750000 0.243776
chr5H 301000001 302000000 0.304046
chr5H 301250001 302250000 0.260109
chr5H 301500001 302500000 0.222352
chr5H 301750001 302750000 0.140814
chr5H 302000001 303000000 0.140884
chr5H 302250001 303250000 0.137019
chr5H 302500001 303500000 0.152324
chr5H 302750001 303750000 0.19719
chr5H 303000001 304000000 0.199517
chr5H 303250001 304250000 0.292088
chr5H 303500001 304500000 0.296113
chr5H 303750001 304750000 0.284172
chr5H 304000001 305000000 0.279565
chr5H 304250001 305250000 0.229857
chr5H 304500001 305500000 0.181384
chr5H 304750001 305750000 0.189778
chr5H 305000001 306000000 0.219967
chr5H 305250001 306250000 0.282487
chr5H 305500001 306500000 0.274293
chr5H 305750001 306750000 0.282838
chr5H 306000001 307000000 0.295734
chr5H 306250001 307250000 0.293979
chr5H 306500001 307500000 0.40661
chr5H 306750001 307750000 0.400108
chr5H 307000001 308000000 0.339685
chr5H 307250001 308250000 0.301004
chr5H 307500001 308500000 0.239645
chr5H 307750001 308750000 0.254535
chr5H 308000001 309000000 0.266974
chr5H 308250001 309250000 0.249493
chr5H 308500001 309500000 0.289839
chr5H 308750001 309750000 0.249366
chr5H 309000001 310000000 0.238469
chr5H 309250001 310250000 0.284178
chr5H 309500001 310500000 0.208159
chr5H 309750001 310750000 0.208941
chr5H 310000001 311000000 0.19938
chr5H 310250001 311250000 0.176166
chr5H 310500001 311500000 0.199244
chr5H 310750001 311750000 0.209159
chr5H 311000001 312000000 0.243375
chr5H 311250001 312250000 0.299195
chr5H 311500001 312500000 0.359049
chr5H 311750001 312750000 0.349074
chr5H 312000001 313000000 0.341823
chr5H 312250001 313250000 0.316335
chr5H 312500001 313500000 0.315283
chr5H 312750001 313750000 0.335363
chr5H 313000001 314000000 0.346314
chr5H 313250001 314250000 0.378345
chr5H 313500001 314500000 0.378467
chr5H 313750001 314750000 0.435212
chr5H 314000001 315000000 0.371387
chr5H 314250001 315250000 0.271894
chr5H 314500001 315500000 0.195334
chr5H 314750001 315750000 0.148988
chr5H 315000001 316000000 0.0969716
chr5H 315250001 316250000 0.0867234
chr5H 315500001 316500000 0.102269
chr5H 315750001 316750000 0.129882
chr5H 316000001 317000000 0.131098
chr5H 316250001 317250000 0.139303
chr5H 316500001 317500000 0.146946
chr5H 316750001 317750000 0.12238
chr5H 317000001 318000000 0.138988
chr5H 317250001 318250000 0.150331
chr5H 317500001 318500000 0.193961
chr5H 317750001 318750000 0.209948
chr5H 318000001 319000000 0.215353
chr5H 318250001 319250000 0.256725
chr5H 318500001 319500000 0.240809
chr5H 318750001 319750000 0.347145
chr5H 319000001 320000000 0.404263
chr5H 319250001 320250000 0.396355
chr5H 319500001 320500000 0.351257
chr5H 319750001 320750000 0.3242
chr5H 320000001 321000000 0.326015
chr5H 320250001 321250000 0.339826
chr5H 320500001 321500000 0.407297
chr5H 320750001 321750000 0.402622
chr5H 321000001 322000000 0.331338
chr5H 321250001 322250000 0.299465
chr5H 321500001 322500000 0.256605
chr5H 321750001 322750000 0.250439
chr5H 322000001 323000000 0.193649
chr5H 322250001 323250000 0.182322
chr5H 322500001 323500000 0.160236
chr5H 322750001 323750000 0.15498
chr5H 323000001 324000000 0.186351
chr5H 323250001 324250000 0.211519
chr5H 323500001 324500000 0.263563
chr5H 323750001 324750000 0.325438
chr5H 324000001 325000000 0.329166
chr5H 324250001 325250000 0.292343
chr5H 324500001 325500000 0.293809
chr5H 324750001 325750000 0.251883
chr5H 325000001 326000000 0.254034
chr5H 325250001 326250000 0.254431
chr5H 325500001 326500000 0.268516
chr5H 325750001 326750000 0.258398
chr5H 326000001 327000000 0.300246
chr5H 326250001 327250000 0.312193
chr5H 326500001 327500000 0.277441
chr5H 326750001 327750000 0.296105
chr5H 327000001 328000000 0.221689
chr5H 327250001 328250000 0.208239
chr5H 327500001 328500000 0.215982
chr5H 327750001 328750000 0.222676
chr5H 328000001 329000000 0.269283
chr5H 328250001 329250000 0.26824
chr5H 328500001 329500000 0.287205
chr5H 328750001 329750000 0.292487
chr5H 329000001 330000000 0.293289
chr5H 329250001 330250000 0.327518
chr5H 329500001 330500000 0.282866
chr5H 329750001 330750000 0.262807
chr5H 330000001 331000000 0.255645
chr5H 330250001 331250000 0.248217
chr5H 330500001 331500000 0.282087
chr5H 330750001 331750000 0.30629
chr5H 331000001 332000000 0.332428
chr5H 331250001 332250000 0.315916
chr5H 331500001 332500000 0.323076
chr5H 331750001 332750000 0.382792
chr5H 332000001 333000000 0.377767
chr5H 332250001 333250000 0.435327
chr5H 332500001 333500000 0.424983
chr5H 332750001 333750000 0.355675
chr5H 333000001 334000000 0.361066
chr5H 333250001 334250000 0.346127
chr5H 333500001 334500000 0.327666
chr5H 333750001 334750000 0.312056
chr5H 334000001 335000000 0.292329
chr5H 334250001 335250000 0.274116
chr5H 334500001 335500000 0.284423
chr5H 334750001 335750000 0.230095
chr5H 335000001 336000000 0.21855
chr5H 335250001 336250000 0.252659
chr5H 335500001 336500000 0.223011
chr5H 335750001 336750000 0.254898
chr5H 336000001 337000000 0.251328
chr5H 336250001 337250000 0.219618
chr5H 336500001 337500000 0.210513
chr5H 336750001 337750000 0.191797
chr5H 337000001 338000000 0.219361
chr5H 337250001 338250000 0.200436
chr5H 337500001 338500000 0.202517
chr5H 337750001 338750000 0.202877
chr5H 338000001 339000000 0.145748
chr5H 338250001 339250000 0.152415
chr5H 338500001 339500000 0.185387
chr5H 338750001 339750000 0.202594
chr5H 339000001 340000000 0.253603
chr5H 339250001 340250000 0.287064
chr5H 339500001 340500000 0.267779
chr5H 339750001 340750000 0.359031
chr5H 340000001 341000000 0.387929
chr5H 340250001 341250000 0.279521
chr5H 340500001 341500000 0.290575
chr5H 340750001 341750000 0.282204
chr5H 341000001 342000000 0.310216
chr5H 341250001 342250000 0.472662
chr5H 341500001 342500000 0.375077
chr5H 341750001 342750000 0.366358
chr5H 342000001 343000000 0.322438
chr5H 342250001 343250000 0.253099
chr5H 342500001 343500000 0.241416
chr5H 342750001 343750000 0.198768
chr5H 343000001 344000000 0.12162
chr5H 343250001 344250000 0.0999443
chr5H 343500001 344500000 0.078203
chr5H 343750001 344750000 0.0831715
chr5H 344000001 345000000 0.0986838
chr5H 344250001 345250000 0.0954426
chr5H 344500001 345500000 0.116383
chr5H 344750001 345750000 0.130442
chr5H 345000001 346000000 0.138488
chr5H 345250001 346250000 0.145873
chr5H 345500001 346500000 0.104918
chr5H 345750001 346750000 0.0885743
chr5H 346000001 347000000 0.0811515
chr5H 346250001 347250000 0.0806949
chr5H 346500001 347500000 0.0851259
chr5H 346750001 347750000 0.117474
chr5H 347000001 348000000 0.13436
chr5H 347250001 348250000 0.144682
chr5H 347500001 348500000 0.118667
chr5H 347750001 348750000 0.0988687
chr5H 348000001 349000000 0.0707051
chr5H 348250001 349250000 0.041942
chr5H 348500001 349500000 0.0914523
chr5H 348750001 349750000 0.119224
chr5H 349000001 350000000 0.135713
chr5H 349250001 350250000 0.160678
chr5H 349500001 350500000 0.132232
chr5H 349750001 350750000 0.166883
chr5H 350000001 351000000 0.226297
chr5H 350250001 351250000 0.243509
chr5H 350500001 351500000 0.239984
chr5H 350750001 351750000 0.198412
chr5H 351000001 352000000 0.173996
chr5H 351250001 352250000 0.150549
chr5H 351500001 352500000 0.150284
chr5H 351750001 352750000 0.133282
chr5H 352000001 353000000 0.131641
chr5H 352250001 353250000 0.138262
chr5H 352500001 353500000 0.132999
chr5H 352750001 353750000 0.127594
chr5H 353000001 354000000 0.104608
chr5H 353250001 354250000 0.0876453
chr5H 353500001 354500000 0.118829
chr5H 353750001 354750000 0.126516
chr5H 354000001 355000000 0.167801
chr5H 354250001 355250000 0.215989
chr5H 354500001 355500000 0.197346
chr5H 354750001 355750000 0.186967
chr5H 355000001 356000000 0.151335
chr5H 355250001 356250000 0.173419
chr5H 355500001 356500000 0.193897
chr5H 355750001 356750000 0.243908
chr5H 356000001 357000000 0.341421
chr5H 356250001 357250000 0.376371
chr5H 356500001 357500000 0.338017
chr5H 356750001 357750000 0.338346
chr5H 357000001 358000000 0.357548
chr5H 357250001 358250000 0.320679
chr5H 357500001 358500000 0.240002
chr5H 357750001 358750000 0.211949
chr5H 358000001 359000000 0.183896
chr5H 358250001 359250000 0.152846
chr5H 358500001 359500000 0.175085
chr5H 358750001 359750000 0.166996
chr5H 359000001 360000000 0.112349
chr5H 359250001 360250000 0.108899
chr5H 359500001 360500000 0.111849
chr5H 359750001 360750000 0.122606
chr5H 360000001 361000000 0.138697
chr5H 360250001 361250000 0.111996
chr5H 360500001 361500000 0.119433
chr5H 360750001 361750000 0.157371
chr5H 361000001 362000000 0.249171
chr5H 361250001 362250000 0.342981
chr5H 361500001 362500000 0.402705
chr5H 361750001 362750000 0.359681
chr5H 362000001 363000000 0.344631
chr5H 362250001 363250000 0.428406
chr5H 362500001 363500000 0.409613
chr5H 362750001 363750000 0.426713
chr5H 363000001 364000000 0.426302
chr5H 363250001 364250000 0.318963
chr5H 363500001 364500000 0.294708
chr5H 363750001 364750000 0.251245
chr5H 364000001 365000000 0.236832
chr5H 364250001 365250000 0.224011
chr5H 364500001 365500000 0.236289
chr5H 364750001 365750000 0.23835
chr5H 365000001 366000000 0.233868
chr5H 365250001 366250000 0.240021
chr5H 365500001 366500000 0.246101
chr5H 365750001 366750000 0.277139
chr5H 366000001 367000000 0.333204
chr5H 366250001 367250000 0.27956
chr5H 366500001 367500000 0.298659
chr5H 366750001 367750000 0.316968
chr5H 367000001 368000000 0.28663
chr5H 367250001 368250000 0.336909
chr5H 367500001 368500000 0.325659
chr5H 367750001 368750000 0.31066
chr5H 368000001 369000000 0.312662
chr5H 368250001 369250000 0.350428
chr5H 368500001 369500000 0.303052
chr5H 368750001 369750000 0.293753
chr5H 369000001 370000000 0.283963
chr5H 369250001 370250000 0.243853
chr5H 369500001 370500000 0.192138
chr5H 369750001 370750000 0.147169
chr5H 370000001 371000000 0.141552
chr5H 370250001 371250000 0.124201
chr5H 370500001 371500000 0.138841
chr5H 370750001 371750000 0.153045
chr5H 371000001 372000000 0.22036
chr5H 371250001 372250000 0.235854
chr5H 371500001 372500000 0.310798
chr5H 371750001 372750000 0.31422
chr5H 372000001 373000000 0.292749
chr5H 372250001 373250000 0.310112
chr5H 372500001 373500000 0.303547
chr5H 372750001 373750000 0.323166
chr5H 373000001 374000000 0.298698
chr5H 373250001 374250000 0.241794
chr5H 373500001 374500000 0.214172
chr5H 373750001 374750000 0.16712
chr5H 374000001 375000000 0.152323
chr5H 374250001 375250000 0.15284
chr5H 374500001 375500000 0.122121
chr5H 374750001 375750000 0.0887654
chr5H 375000001 376000000 0.0790291
chr5H 375250001 376250000 0.0909632
chr5H 375500001 376500000 0.109303
chr5H 375750001 376750000 0.134324
chr5H 376000001 377000000 0.155292
chr5H 376250001 377250000 0.19154
chr5H 376500001 377500000 0.235128
chr5H 376750001 377750000 0.2656
chr5H 377000001 378000000 0.241762
chr5H 377250001 378250000 0.221617
chr5H 377500001 378500000 0.21552
chr5H 377750001 378750000 0.286962
chr5H 378000001 379000000 0.402861
chr5H 378250001 379250000 0.406183
chr5H 378500001 379500000 0.341962
chr5H 378750001 379750000 0.164471
chr5H 379000001 380000000 0.0938974
chr5H 379250001 380250000 0.0707996
chr5H 379500001 380500000 0.0741066
chr5H 379750001 380750000 0.0910425
chr5H 380000001 381000000 0.10388
chr5H 380250001 381250000 0.109664
chr5H 380500001 381500000 0.15758
chr5H 380750001 381750000 0.170982
chr5H 381000001 382000000 0.278494
chr5H 381250001 382250000 0.341628
chr5H 381500001 382500000 0.27062
chr5H 381750001 382750000 0.268012
chr5H 382000001 383000000 0.206872
chr5H 382250001 383250000 0.198881
chr5H 382500001 383500000 0.216174
chr5H 382750001 383750000 0.252352
chr5H 383000001 384000000 0.269792
chr5H 383250001 384250000 0.305724
chr5H 383500001 384500000 0.360179
chr5H 383750001 384750000 0.293184
chr5H 384000001 385000000 0.253444
chr5H 384250001 385250000 0.25347
chr5H 384500001 385500000 0.203755
chr5H 384750001 385750000 0.130427
chr5H 385000001 386000000 0.0889806
chr5H 385250001 386250000 0.0881995
chr5H 385500001 386500000 0.0879122
chr5H 385750001 386750000 0.0995928
chr5H 386000001 387000000 0.146849
chr5H 386250001 387250000 0.199627
chr5H 386500001 387500000 0.253288
chr5H 386750001 387750000 0.283051
chr5H 387000001 388000000 0.198295
chr5H 387250001 388250000 0.20011
chr5H 387500001 388500000 0.193962
chr5H 387750001 388750000 0.194084
chr5H 388000001 389000000 0.271683
chr5H 388250001 389250000 0.2491
chr5H 388500001 389500000 0.251874
chr5H 388750001 389750000 0.234003
chr5H 389000001 390000000 0.207376
chr5H 389250001 390250000 0.229216
chr5H 389500001 390500000 0.225926
chr5H 389750001 390750000 0.264349
chr5H 390000001 391000000 0.260961
chr5H 390250001 391250000 0.3206
chr5H 390500001 391500000 0.241092
chr5H 390750001 391750000 0.191179
chr5H 391000001 392000000 0.302783
chr5H 391250001 392250000 0.391332
chr5H 391500001 392500000 0.444242
chr5H 391750001 392750000 0.416523
chr5H 392000001 393000000 0.340057
chr5H 392250001 393250000 0.202269
chr5H 392500001 393500000 0.14329
chr5H 392750001 393750000 0.122928
chr5H 393000001 394000000 0.112145
chr5H 393250001 394250000 0.125014
chr5H 393500001 394500000 0.116551
chr5H 393750001 394750000 0.125413
chr5H 394000001 395000000 0.135212
chr5H 394250001 395250000 0.103785
chr5H 394500001 395500000 0.089315
chr5H 394750001 395750000 0.0656323
chr5H 395000001 396000000 0.0568635
chr5H 395250001 396250000 0.052723
chr5H 395500001 396500000 0.0596986
chr5H 395750001 396750000 0.116889
chr5H 396000001 397000000 0.161383
chr5H 396250001 397250000 0.164053
chr5H 396500001 397500000 0.156749
chr5H 396750001 397750000 0.123769
chr5H 397000001 398000000 0.175307
chr5H 397250001 398250000 0.211058
chr5H 397500001 398500000 0.278573
chr5H 397750001 398750000 0.302584
chr5H 398000001 399000000 0.252166
chr5H 398250001 399250000 0.214088
chr5H 398500001 399500000 0.177465
chr5H 398750001 399750000 0.236589
chr5H 399000001 400000000 0.270029
chr5H 399250001 400250000 0.262545
chr5H 399500001 400500000 0.291137
chr5H 399750001 400750000 0.211069
chr5H 400000001 401000000 0.129086
chr5H 400250001 401250000 0.116605
chr5H 400500001 401500000 0.0550912
chr5H 400750001 401750000 0.0622152
chr5H 401000001 402000000 0.0698005
chr5H 401250001 402250000 0.0682944
chr5H 401500001 402500000 0.141492
chr5H 401750001 402750000 0.163234
chr5H 402000001 403000000 0.163905
chr5H 402250001 403250000 0.176795
chr5H 402500001 403500000 0.202499
chr5H 402750001 403750000 0.195876
chr5H 403000001 404000000 0.176763
chr5H 403250001 404250000 0.174161
chr5H 403500001 404500000 0.149113
chr5H 403750001 404750000 0.133352
chr5H 404000001 405000000 0.123893
chr5H 404250001 405250000 0.117903
chr5H 404500001 405500000 0.0897506
chr5H 404750001 405750000 0.10335
chr5H 405000001 406000000 0.104384
chr5H 405250001 406250000 0.109894
chr5H 405500001 406500000 0.127691
chr5H 405750001 406750000 0.134042
chr5H 406000001 407000000 0.146469
chr5H 406250001 407250000 0.127963
chr5H 406500001 407500000 0.103607
chr5H 406750001 407750000 0.0866611
chr5H 407000001 408000000 0.0811925
chr5H 407250001 408250000 0.135564
chr5H 407500001 408500000 0.204569
chr5H 407750001 408750000 0.222515
chr5H 408000001 409000000 0.240065
chr5H 408250001 409250000 0.205057
chr5H 408500001 409500000 0.17896
chr5H 408750001 409750000 0.152738
chr5H 409000001 410000000 0.17065
chr5H 409250001 410250000 0.212767
chr5H 409500001 410500000 0.20393
chr5H 409750001 410750000 0.158313
chr5H 410000001 411000000 0.129185
chr5H 410250001 411250000 0.0978989
chr5H 410500001 411500000 0.106396
chr5H 410750001 411750000 0.114539
chr5H 411000001 412000000 0.115493
chr5H 411250001 412250000 0.100758
chr5H 411500001 412500000 0.0932201
chr5H 411750001 412750000 0.0841069
chr5H 412000001 413000000 0.0727422
chr5H 412250001 413250000 0.0732716
chr5H 412500001 413500000 0.0628069
chr5H 412750001 413750000 0.057633
chr5H 413000001 414000000 0.0548047
chr5H 413250001 414250000 0.0684199
chr5H 413500001 414500000 0.0820112
chr5H 413750001 414750000 0.0758182
chr5H 414000001 415000000 0.0792094
chr5H 414250001 415250000 0.0738101
chr5H 414500001 415500000 0.0643205
chr5H 414750001 415750000 0.0675569
chr5H 415000001 416000000 0.0698259
chr5H 415250001 416250000 0.0646272
chr5H 415500001 416500000 0.0611103
chr5H 415750001 416750000 0.0743905
chr5H 416000001 417000000 0.082882
chr5H 416250001 417250000 0.120929
chr5H 416500001 417500000 0.139368
chr5H 416750001 417750000 0.157434
chr5H 417000001 418000000 0.176959
chr5H 417250001 418250000 0.198209
chr5H 417500001 418500000 0.195567
chr5H 417750001 418750000 0.248333
chr5H 418000001 419000000 0.147309
chr5H 418250001 419250000 0.15893
chr5H 418500001 419500000 0.175771
chr5H 418750001 419750000 0.128643
chr5H 419000001 420000000 0.190799
chr5H 419250001 420250000 0.168531
chr5H 419500001 420500000 0.151747
chr5H 419750001 420750000 0.1758
chr5H 420000001 421000000 0.163684
chr5H 420250001 421250000 0.16111
chr5H 420500001 421500000 0.131119
chr5H 420750001 421750000 0.119974
chr5H 421000001 422000000 0.121602
chr5H 421250001 422250000 0.132907
chr5H 421500001 422500000 0.155571
chr5H 421750001 422750000 0.172853
chr5H 422000001 423000000 0.162212
chr5H 422250001 423250000 0.131431
chr5H 422500001 423500000 0.124761
chr5H 422750001 423750000 0.120175
chr5H 423000001 424000000 0.124965
chr5H 423250001 424250000 0.134135
chr5H 423500001 424500000 0.126119
chr5H 423750001 424750000 0.125187
chr5H 424000001 425000000 0.147921
chr5H 424250001 425250000 0.212401
chr5H 424500001 425500000 0.206664
chr5H 424750001 425750000 0.236069
chr5H 425000001 426000000 0.186465
chr5H 425250001 426250000 0.147781
chr5H 425500001 426500000 0.130014
chr5H 425750001 426750000 0.095793
chr5H 426000001 427000000 0.100979
chr5H 426250001 427250000 0.099333
chr5H 426500001 427500000 0.103127
chr5H 426750001 427750000 0.130834
chr5H 427000001 428000000 0.171524
chr5H 427250001 428250000 0.213067
chr5H 427500001 428500000 0.273163
chr5H 427750001 428750000 0.255449
chr5H 428000001 429000000 0.243509
chr5H 428250001 429250000 0.218771
chr5H 428500001 429500000 0.168558
chr5H 428750001 429750000 0.210289
chr5H 429000001 430000000 0.194175
chr5H 429250001 430250000 0.191067
chr5H 429500001 430500000 0.198672
chr5H 429750001 430750000 0.161821
chr5H 430000001 431000000 0.151554
chr5H 430250001 431250000 0.14438
chr5H 430500001 431500000 0.168678
chr5H 430750001 431750000 0.234495
chr5H 431000001 432000000 0.18993
chr5H 431250001 432250000 0.217215
chr5H 431500001 432500000 0.286798
chr5H 431750001 432750000 0.254114
chr5H 432000001 433000000 0.278455
